,index,DateTime,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) ,Date2,Time,Date
4837,5029,1900-07-21 13:00:00,26.2875,1.7875000000000003,20.0,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,8.35192970205891,0.0,24.566436150985687,35.580935146174326,1202.7327506235629,205349.0669576856,0.0,22.30327351101166,24.00769307267881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.5750858779626649,0.0,0.0,07/21,13:00:00,07/21
4838,5030,1900-07-21 14:00:00,26.325000000000003,1.8875,20.0,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,8.795724837331136,0.0,25.03355185676096,35.6587600039572,1249.5420682134088,205521.51633667175,0.0,22.78909474489327,24.52355244254039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.547289404115996,0.0,0.0,07/21,14:00:00,07/21
4839,5031,1900-07-21 15:00:00,26.7875,1.3249999999999997,18.75,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,9.144761342067682,0.0,25.43904779143037,35.63921850988598,1285.1243572640105,205548.24639184517,0.0,23.19360047612444,24.96908772055376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.1819006806975436,0.0,0.0,07/21,15:00:00,07/21
4840,5032,1900-07-21 16:00:00,26.8875,1.1,18.625,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,9.459390333737264,0.0,25.94301345686068,35.33081053522637,1316.03627900921,205519.8179089531,0.0,23.684811188991052,25.51539707763322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.1898037552638172,0.0,0.0,07/21,16:00:00,07/21
4841,5033,1900-07-21 17:00:00,26.325000000000003,1.475,19.625,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,9.899816807964832,0.0,26.3255962018452,35.57801757788921,1356.998572456789,206097.15435120932,0.0,24.07802299849452,25.942692947674598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.237261787766517,0.0,0.0,07/21,17:00:00,07/21
4842,5034,1900-07-21 18:00:00,25.0375,2.3875,22.5,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,10.319214493535789,0.0,26.49559865335367,36.2268901420579,1391.1295651271857,206388.4829141072,0.0,24.268994056571728,26.14663842795389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.028007901645588,0.0,0.0,07/21,18:00:00,07/21
4843,5035,1900-07-21 19:00:00,22.7125,3.4875,28.375,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,10.694574646130432,0.0,26.177659692612,37.85319180373493,1410.8613126857285,206581.7369136057,0.0,24.020314267500623,25.83937011452628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.915462289614722,0.0,0.0,07/21,19:00:00,07/21
4844,5036,1900-07-21 20:00:00,20.6375,4.2125,34.125,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.297314266941174,7.857662760312298,22.906943716465904,34.31320681899942,768.8483755582378,210198.68307945205,0.0,22.16870634077408,22.149169849608896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-3.424068763788835,0.0,3600.0,07/21,20:00:00,07/21
4845,5037,1900-07-21 21:00:00,18.9375,4.775,39.125,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,4.770238494738931,7.142618042718644,21.12768193526267,34.57765032170971,514.1083238277274,210198.683079452,0.0,20.542146261383444,20.197913571970016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-2.528081077331176,0.0,3600.0,07/21,21:00:00,07/21
4846,5038,1900-07-21 22:00:00,16.2375,6.750000000000001,54.125,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.45993737667517,7.468080229328429,18.99700162833691,45.25439387111823,511.0023017235801,210198.68307945208,0.0,18.846791417537656,18.13173735928961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-3.144538233391577,0.0,3600.0,07/21,22:00:00,07/21
4847,5039,1900-07-21 23:00:00,14.625,7.425,62.0,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,7.527041831024,4.841443615216788,17.61659931438691,52.180029986126925,511.4822848564329,210198.68307945205,0.0,17.28707392165592,16.79333287374436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-3.3563340567887017,0.0,3600.0,07/21,23:00:00,07/21
4848,5040,1900-07-22 00:00:00,14.0875,7.2,63.25,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,7.250442780003338,5.09742101871574,16.171999988862897,55.81821667817497,507.504068338011,210198.68307945205,0.0,15.836239094147516,15.301080500438784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.75,-2.184286143282842,0.0,3600.0,07/22,00:00:00,07/22
4849,5041,1900-07-22 01:00:00,11.4625,7.2,75.875,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,7.342704935341431,3.533058914278107,14.619970192562883,61.75845246983679,507.0107942225553,210198.68307945205,0.0,14.35680763529244,13.747592807996856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,1.0,-2.877886474346922,0.0,3600.0,07/22,01:00:00,07/22
4850,5042,1900-07-22 02:00:00,10.0,6.512499999999999,79.25,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.654501745696741,2.248947360633474,13.93402872706866,61.60677146828225,509.6604899156554,210198.68307945208,0.0,13.323993414597584,12.988238283296042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,1.0,-4.331317861229445,0.0,3600.0,07/22,02:00:00,07/22
4851,5043,1900-07-22 03:00:00,9.625,6.475,80.75,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.471022371972147,1.519753376765971,13.98514908801804,60.68552055924599,513.6627029462742,210198.683079452,0.0,12.873675405038345,13.019481288686755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,1.0,-4.475876312082674,0.0,3600.0,07/22,03:00:00,07/22
4852,5044,1900-07-22 04:00:00,8.712500000000002,6.012499999999999,83.0,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.158323194231678,1.3474412744772883,13.570791025874522,60.99821625894455,516.334314173953,209294.0267222527,0.0,12.425864035028557,12.57194621056813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,1.0,-5.083769453898372,0.0,2700.0,07/22,04:00:00,07/22
4853,5045,1900-07-22 05:00:00,10.05,6.2875,77.375,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,5.984192418339665,0.0,16.495483939765226,49.83156352333694,559.2007672729994,206538.51314472535,0.0,13.884671286718742,15.501122374862792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.8349090960576655,0.0,0.0,07/22,05:00:00,07/22
4854,5046,1900-07-22 06:00:00,13.5375,6.7,64.0,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.553795668551758,0.0,17.880243403232885,47.427765404646365,676.8164326655199,206452.2356606572,0.0,15.155967166378389,16.962214951344166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.10954006499769,0.0,0.0,07/22,06:00:00,07/22
4855,5047,1900-07-22 07:00:00,16.0625,7.0125,54.875,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,7.185291774256261,0.0,18.8269082985694,46.67493381240168,792.1933856716934,206177.953798654,0.0,16.23064611080198,17.983889066861266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.949237573931633,0.0,0.0,07/22,07:00:00,07/22
4856,5048,1900-07-22 08:00:00,17.7,7.8875,52.375,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,7.846256568182724,0.0,19.757224957924652,46.08226830540839,894.5243852155404,205521.54988516145,0.0,17.261801813813754,18.99176223724723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.2248875997658413,0.0,0.0,07/22,08:00:00,07/22
4857,5049,1900-07-22 09:00:00,18.9875,8.675,51.375,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,8.584345867977582,0.0,20.65395491182018,45.838456311297655,983.3779886914928,204905.67755096225,0.0,18.254924412472864,19.97179898446386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.7225785986571625,0.0,0.0,07/22,09:00:00,07/22
4858,5050,1900-07-22 10:00:00,20.8375,8.2125,44.75,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,9.322970019494893,0.0,21.50305097162103,45.735116232724096,1059.186565223622,204471.0310276721,0.0,19.18222062459793,20.903106325970935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.0312304538601789,0.0,0.0,07/22,10:00:00,07/22
4859,5051,1900-07-22 11:00:00,22.3875,7.425,38.5,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,9.932266199841084,0.0,22.2820702975561,45.43367356054621,1127.884639877078,204223.80463361504,0.0,20.010193666121385,21.75215658139264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0144437121727394,0.0,0.0,07/22,11:00:00,07/22
4860,5052,1900-07-22 12:00:00,23.4875,6.8875,34.5,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,10.437779129549114,0.0,22.94063452092547,45.15451466999038,1186.2230446431213,204164.7553693554,0.0,20.70235965383188,22.46928807828999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.4297843514025299,0.0,0.0,07/22,12:00:00,07/22
4861,5053,1900-07-22 13:00:00,24.5875,6.324999999999999,31.125,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,10.855533799240028,0.0,23.58534922635392,44.65632595702063,1234.8815012417253,204334.85338963315,0.0,21.37222923512913,23.16546599342263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.891766529426528,0.0,0.0,07/22,13:00:00,07/22
4862,5054,1900-07-22 14:00:00,24.625,6.1,30.625,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,11.236388221336297,0.0,24.19031258444556,44.16442906393739,1278.1175642630897,204948.9791520412,0.0,22.00765954397265,23.818081712892937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.7139722072372807,0.0,0.0,07/22,14:00:00,07/22
4863,5055,1900-07-22 15:00:00,24.0875,5.4125,29.75,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,11.571678461883497,0.0,24.481700119781788,44.374915765198416,1317.7067038975952,205767.10803008772,0.0,22.33689946585303,24.144104043406813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.2089998510121153,0.0,0.0,07/22,15:00:00,07/22
4864,5056,1900-07-22 16:00:00,23.9,5.375,30.25,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,11.795341790847935,0.0,24.889366477605414,43.95227010959381,1345.9515066404022,205559.79257522157,0.0,22.76023704294163,24.58150128933869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.8814759298185919,0.0,0.0,07/22,16:00:00,07/22
4865,5057,1900-07-22 17:00:00,23.525,5.6,31.625,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,12.017620469835435,0.0,25.14144700172415,43.93637110869998,1364.846600492823,206108.0860087571,0.0,23.02866957397343,24.85837472529039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.426283787814521,0.0,0.0,07/22,17:00:00,07/22
4866,5058,1900-07-22 18:00:00,22.6125,5.6,33.25,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,12.231511640822829,0.0,25.101457989671975,44.6672316543276,1381.283265676776,206394.13347573305,0.0,23.00661697873312,24.83347039294662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.256451614235336,0.0,0.0,07/22,18:00:00,07/22
4867,5059,1900-07-22 19:00:00,20.825,5.9125,37.75,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,12.422467977123736,0.0,24.75081618811522,46.18961420542939,1398.5291428586845,206582.02016343427,0.0,22.7004483998224,24.487515511179623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.481847323181236,0.0,0.0,07/22,19:00:00,07/22
4868,5060,1900-07-22 20:00:00,19.625,5.4125,39.375,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,7.666160371325264,4.714002602148039,21.895069705564527,40.07029089185324,780.5459494411897,210198.68307945205,0.0,20.98196963478337,21.18676990561306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-3.449894519165696,0.0,3600.0,07/22,20:00:00,07/22
4869,5061,1900-07-22 21:00:00,18.712500000000006,5.375,41.5,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,5.458795204854819,4.478240371041542,20.644183675378017,37.23181577518423,517.9566682732952,210198.68307945208,0.0,19.684741059583494,19.73557971560986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-2.219908379026407,0.0,3600.0,07/22,21:00:00,07/22
4870,5062,1900-07-22 22:00:00,17.3,5.9125,47.375,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,5.934105665551299,4.340624786916844,19.434795365182723,41.60283154501749,512.6031782020764,210198.68307945205,0.0,18.567233013892967,18.519056140531013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-2.423748275874909,0.0,3600.0,07/22,22:00:00,07/22
4871,5063,1900-07-22 23:00:00,17.3875,5.7875,46.875,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.043422235439087,6.946934103630889,19.017471371991647,42.77462352603138,511.770650775085,210198.68307945205,0.0,17.81032167573447,18.090815231292787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-2.062493391338863,0.0,3600.0,07/22,23:00:00,07/22
4872,5064,1900-07-23 00:00:00,17.1125,5.9125,48.125,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.041325606607298,5.969391685272918,18.58954965658194,43.9913955749881,511.651316614858,210198.68307945205,0.0,17.28916046071769,17.652122901788328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-1.730819664539248,0.0,3600.0,07/23,00:00:00,07/23
4873,5065,1900-07-23 01:00:00,15.6375,6.475,55.0,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.5634311092995326,4.052854150571118,17.61756881232788,48.608764080211735,512.541588319677,210198.68307945208,0.0,16.49118873239914,16.70302873151999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.5,-2.1954356596216464,0.0,3600.0,07/23,01:00:00,07/23
4874,5066,1900-07-23 02:00:00,13.625,6.7,63.0,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.748280776487435,3.1135079442764297,16.04633130061809,54.26466699947141,509.9985107218303,210198.683079452,0.0,15.226096642903489,15.12222539716001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.75,-1.9698941257726448,0.0,3600.0,07/23,02:00:00,07/23
4875,5067,1900-07-23 03:00:00,12.1125,6.324999999999999,67.25,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.291212627186706,2.7454149466764943,14.93767157987114,56.21512648063161,508.5914608855983,210198.68307945208,0.0,14.085007265468072,13.954047014654996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,1.0,-2.629547088383301,0.0,3600.0,07/23,03:00:00,07/23
4876,5068,1900-07-23 04:00:00,11.325,6.7875,73.625,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,6.740192102223662,2.768028162851872,14.415367183046529,60.07029659710136,510.1157876457953,209298.68307945208,0.0,13.375557722687576,13.47835792868981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,1.0,-2.9810785073816484,0.0,2700.0,07/23,04:00:00,07/23
4877,5069,1900-07-23 05:00:00,12.162500000000001,7.8875,75.125,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,7.346236507311995,0.0,16.39253047536245,55.15491329649427,538.8425808950316,206556.68900231764,0.0,14.01650084316433,15.52554361804839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.308613311107836,0.0,0.0,07/23,05:00:00,07/23
4878,5070,1900-07-23 06:00:00,14.175,7.987500000000001,66.5,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,7.764595614774324,0.0,17.541045109916634,52.64532615388104,627.3888315732703,206435.94956210256,0.0,14.831836034533785,16.725333137148528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.780420717855167,0.0,0.0,07/23,06:00:00,07/23
4879,5071,1900-07-23 07:00:00,16.75,7.425,54.5,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,8.293133904608434,0.0,18.31065732239437,51.99453853196137,744.1047249556445,206109.24357023573,0.0,15.692947509457557,17.554913782968356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.038038522093758,0.0,0.0,07/23,07:00:00,07/23
